ID,Airline,Airline.ID,Source.Airport,Source.Airport.ID,Destination.Airport,Destination.Airport.ID,Codeshare,Stops,Equipment
4244,AA,24,CPH,609,LHR,507,Y,0,321 319 320
4245,AA,24,CPT,797,LHR,507,Y,0,744
4246,AA,24,CRP,3744,DFW,3670,,0,M80 M83
4247,AA,24,CTS,2287,NRT,2279,,0,737
4248,AA,24,CUN,1852,DFW,3670,,0,757 738
4249,AA,24,CUN,1852,JFK,3797,,0,757 738
4250,AA,24,CUN,1852,MIA,3576,,0,738
4251,AA,24,CUN,1852,ORD,3830,,0,738
4252,AA,24,CUR,2897,MIA,3576,,0,738
4253,AA,24,CUU,1797,DFW,3670,Y,0,ER4 ERD
4254,AA,24,CVG,3488,DFW,3670,Y,0,ER4
4255,AA,24,CVG,3488,JFK,3797,Y,0,ER4
4256,AA,24,CVG,3488,MIA,3576,Y,0,ER4
4257,AA,24,CVG,3488,ORD,3830,Y,0,ER4 ERD
4258,AA,24,CWA,4045,ORD,3830,Y,0,ERD
4259,AA,24,CZM,1800,DFW,3670,,0,738
4260,AA,24,DAY,3627,DFW,3670,,0,319 M80
4261,AA,24,DAY,3627,ORD,3830,Y,0,ER4
4262,AA,24,DBQ,4388,ORD,3830,Y,0,ERD ER4
4263,AA,24,DCA,3520,BNA,3690,Y,0,ERD
4264,AA,24,DCA,3520,DFW,3670,,0,738 M80
4265,AA,24,DCA,3520,JFK,3797,Y,0,ERD CR7
4266,AA,24,DCA,3520,LAX,3484,,0,738
4267,AA,24,DCA,3520,MIA,3576,,0,738
4268,AA,24,DCA,3520,ORD,3830,,0,738 M80
4269,AA,24,DCA,3520,PDX,3720,Y,0,737
4270,AA,24,DCA,3520,RDU,3626,Y,0,ERD
4271,AA,24,DCA,3520,STL,3678,,0,M80
4272,AA,24,DEL,3093,LHR,507,Y,0,744
4273,AA,24,DEN,3751,DFW,3670,,0,M80 738 M83
4274,AA,24,DEN,3751,LAX,3484,Y,0,CR7
4275,AA,24,DEN,3751,LHR,507,Y,0,777
4276,AA,24,DEN,3751,MIA,3576,,0,757
4277,AA,24,DEN,3751,ORD,3830,,0,738
4278,AA,24,DEN,3751,SEA,3577,Y,0,737
4279,AA,24,DFW,3670,ABI,3718,Y,0,ERD ER4
4280,AA,24,DFW,3670,ABQ,4019,,0,M80 M83
4281,AA,24,DFW,3670,ACT,3700,Y,0,ER4 ERD
4282,AA,24,DFW,3670,AEX,3852,Y,0,ER4 ERD
4283,AA,24,DFW,3670,AGU,1785,Y,0,ER4
4284,AA,24,DFW,3670,AMA,3840,Y,0,ER4 CRJ
4285,AA,24,DFW,3670,AUS,3673,,0,738 M80 M83
4286,AA,24,DFW,3670,BDL,3825,,0,738
4287,AA,24,DFW,3670,BHM,3811,,0,M80 M83
4288,AA,24,DFW,3670,BJX,1815,Y,0,ERD
4289,AA,24,DFW,3670,BMI,4037,Y,0,ER4
4290,AA,24,DFW,3670,BNA,3690,,0,M80 M83
4291,AA,24,DFW,3670,BNE,3320,Y,0,744
4292,AA,24,DFW,3670,BOS,3448,,0,738 757
4293,AA,24,DFW,3670,BPT,3612,Y,0,ERD
4294,AA,24,DFW,3670,BRO,3738,Y,0,ER4 CRJ
4295,AA,24,DFW,3670,BTR,3846,Y,0,ER4 CRJ ERD
4296,AA,24,DFW,3670,BWI,3849,,0,738 M80 M83
4297,AA,24,DFW,3670,BZE,1957,,0,738
4298,AA,24,DFW,3670,CAE,3561,Y,0,CRJ ER4
4299,AA,24,DFW,3670,CCS,2851,,0,738
4300,AA,24,DFW,3670,CDG,1382,,0,763
4301,AA,24,DFW,3670,CHA,3578,Y,0,ERD
4302,AA,24,DFW,3670,CHS,3806,Y,0,ERD
4303,AA,24,DFW,3670,CID,4043,Y,0,CRJ ER4
4304,AA,24,DFW,3670,CLE,3486,,0,319
4305,AA,24,DFW,3670,CLL,3715,Y,0,ERD
4306,AA,24,DFW,3670,CLT,3876,,0,319 M80
4307,AA,24,DFW,3670,CMH,3759,,0,M83 M80
4308,AA,24,DFW,3670,CMI,4049,Y,0,ER4
4309,AA,24,DFW,3670,COS,3819,,0,M80
4310,AA,24,DFW,3670,COU,3719,Y,0,ER4
4311,AA,24,DFW,3670,CRP,3744,,0,M80 M83
4312,AA,24,DFW,3670,CRW,4285,Y,0,CRJ
4313,AA,24,DFW,3670,CUN,1852,,0,757 738
4314,AA,24,DFW,3670,CUU,1797,Y,0,ERD ER4
4315,AA,24,DFW,3670,CVG,3488,Y,0,ER4
4316,AA,24,DFW,3670,CZM,1800,,0,738
4317,AA,24,DFW,3670,DAY,3627,,0,319 M80
4318,AA,24,DFW,3670,DCA,3520,,0,738 M80
4319,AA,24,DFW,3670,DEN,3751,,0,738 M80 M83
4320,AA,24,DFW,3670,DRO,3713,Y,0,ERD
4321,AA,24,DFW,3670,DSM,3729,,0,M80
4322,AA,24,DFW,3670,DTW,3645,,0,M80 738 M83
4323,AA,24,DFW,3670,ELP,3559,,0,319 M80 M83
4324,AA,24,DFW,3670,EVV,4018,Y,0,ER4 ERD
4325,AA,24,DFW,3670,EWR,3494,,0,M83 M80
4326,AA,24,DFW,3670,EZE,3988,,0,777
4327,AA,24,DFW,3670,FAR,4292,Y,0,ER4
4328,AA,24,DFW,3670,FAT,3687,,0,M80 M83
4329,AA,24,DFW,3670,FLL,3533,,0,738
4330,AA,24,DFW,3670,FRA,340,,0,777
4331,AA,24,DFW,3670,FSD,4009,Y,0,ER4
4332,AA,24,DFW,3670,FSM,3437,Y,0,ER4
4333,AA,24,DFW,3670,FWA,4041,Y,0,ER4
4334,AA,24,DFW,3670,GCK,3497,Y,0,ER4 ERD
4335,AA,24,DFW,3670,GDL,1804,,0,M80
4336,AA,24,DFW,3670,GGG,3465,Y,0,ER4 ERD
4337,AA,24,DFW,3670,GIG,2560,,0,763
4338,AA,24,DFW,3670,GJT,4063,Y,0,ER4
4339,AA,24,DFW,3670,GPT,4038,Y,0,CRJ ERD
4340,AA,24,DFW,3670,GRI,5740,Y,0,ERD
4341,AA,24,DFW,3670,GRK,3775,Y,0,CRJ ER4
4342,AA,24,DFW,3670,GRR,3685,Y,0,ER4
4343,AA,24,DFW,3670,GRU,2564,,0,77W
4344,AA,24,DFW,3670,GSO,4008,Y,0,ERD ER4
4345,AA,24,DFW,3670,GSP,4034,Y,0,ER4
4346,AA,24,DFW,3670,GUA,1767,,0,738
4347,AA,24,DFW,3670,HMO,1807,Y,0,ER4
4348,AA,24,DFW,3670,HNL,3728,,0,763
4349,AA,24,DFW,3670,HOU,3566,Y,0,ER4 ERD
4350,AA,24,DFW,3670,HSV,4113,,0,319
4351,AA,24,DFW,3670,IAD,3714,,0,738
4352,AA,24,DFW,3670,IAH,3550,,0,M80 M83
4353,AA,24,DFW,3670,ICN,3930,,0,777
4354,AA,24,DFW,3670,ICT,3457,,0,319
4355,AA,24,DFW,3670,IND,3585,,0,M80 M83
4356,AA,24,DFW,3670,JAN,3580,Y,0,ERD ER4
4357,AA,24,DFW,3670,JAX,3712,,0,M80 M83
4358,AA,24,DFW,3670,JFK,3797,,0,738
4359,AA,24,DFW,3670,JLN,4354,Y,0,ER4
4360,AA,24,DFW,3670,LAS,3877,,0,M80 M83 738 757
4361,AA,24,DFW,3670,LAW,4256,Y,0,ER4
4362,AA,24,DFW,3670,LAX,3484,,0,738 763 757
4363,AA,24,DFW,3670,LBB,3829,,0,M80
4364,AA,24,DFW,3670,LCH,3513,Y,0,ERD
4365,AA,24,DFW,3670,LEX,4017,Y,0,ERD
4366,AA,24,DFW,3670,LFT,3493,Y,0,ERD
4367,AA,24,DFW,3670,LGA,3697,,0,738
4368,AA,24,DFW,3670,LHR,507,,0,77W 763 777
4369,AA,24,DFW,3670,LIM,2789,,0,757
4370,AA,24,DFW,3670,LIR,1881,,0,738
4371,AA,24,DFW,3670,LIT,3660,,0,M80 M83
4372,AA,24,DFW,3670,LRD,3691,Y,0,ERD ER4
4373,AA,24,DFW,3670,MAD,1229,,0,763
4374,AA,24,DFW,3670,MAF,3652,Y,0,ER4
4375,AA,24,DFW,3670,MBJ,1780,,0,738
4376,AA,24,DFW,3670,MCI,3458,,0,M80 M83
4377,AA,24,DFW,3670,MCO,3878,,0,M83 M80 757 738
4378,AA,24,DFW,3670,MEM,3473,,0,319
4379,AA,24,DFW,3670,MEX,1824,,0,738
4380,AA,24,DFW,3670,MFE,3826,,0,M80 M83 319
4381,AA,24,DFW,3670,MGM,4115,Y,0,ER4 ERD
4382,AA,24,DFW,3670,MHK,4050,Y,0,ER4 ERD
4383,AA,24,DFW,3670,MIA,3576,,0,738 763 757
4384,AA,24,DFW,3670,MKE,3717,,0,M80
4385,AA,24,DFW,3670,MLI,4072,Y,0,ERD ER4
4386,AA,24,DFW,3670,MLM,1821,Y,0,ERD
4387,AA,24,DFW,3670,MLU,3732,Y,0,ER4 ERD
4388,AA,24,DFW,3670,MOB,3782,Y,0,ER4
4389,AA,24,DFW,3670,MSN,3459,Y,0,ER4
4390,AA,24,DFW,3670,MSP,3858,,0,738 M80 M83
4391,AA,24,DFW,3670,MTY,1825,,0,M80
4392,AA,24,DFW,3670,NRT,2279,,0,777
4393,AA,24,DFW,3670,OGG,3456,,0,763
4394,AA,24,DFW,3670,OKC,3863,,0,M80 M83
4395,AA,24,DFW,3670,OMA,3454,,0,M80 M83
4396,AA,24,DFW,3670,ONT,3734,,0,M80
4397,AA,24,DFW,3670,ORD,3830,,0,M80 M83
4398,AA,24,DFW,3670,ORF,3611,,0,M80
4399,AA,24,DFW,3670,PBC,1831,Y,0,ERD
4400,AA,24,DFW,3670,PBI,3722,,0,738
4401,AA,24,DFW,3670,PDX,3720,,0,M83
4402,AA,24,DFW,3670,PHL,3752,,0,738 M83 M80
4403,AA,24,DFW,3670,PHX,3462,,0,M80 M83 738
4404,AA,24,DFW,3670,PIA,4046,Y,0,ER4
4405,AA,24,DFW,3670,PIT,3570,,0,M80 M83
4406,AA,24,DFW,3670,PNS,3564,Y,0,CRJ ER4
4407,AA,24,DFW,3670,PSP,3839,,0,M83
4408,AA,24,DFW,3670,PVR,1836,,0,M80 M83
4409,AA,24,DFW,3670,QRO,1838,Y,0,ERD
4410,AA,24,DFW,3670,RAP,4087,Y,0,ER4
4411,AA,24,DFW,3670,RDU,3626,,0,M83 M80
4412,AA,24,DFW,3670,RIC,3608,,0,M83 M80
4413,AA,24,DFW,3670,RNO,3807,,0,M80
4414,AA,24,DFW,3670,ROW,3736,Y,0,ER4
4415,AA,24,DFW,3670,RSW,3793,,0,738
4416,AA,24,DFW,3670,SAF,3784,Y,0,ER4 ERD
4417,AA,24,DFW,3670,SAL,1892,,0,738
4418,AA,24,DFW,3670,SAN,3731,,0,738 M83 M80
4419,AA,24,DFW,3670,SAT,3621,,0,M80 M83
4420,AA,24,DFW,3670,SAV,3613,Y,0,ERD ER4
4421,AA,24,DFW,3670,SCL,2650,,0,763 777
4422,AA,24,DFW,3670,SDF,4014,,0,M80
4423,AA,24,DFW,3670,SEA,3577,,0,738 757
4424,AA,24,DFW,3670,SFO,3469,,0,763 757 738
4425,AA,24,DFW,3670,SGF,4348,Y,0,ERD ER4
4426,AA,24,DFW,3670,SHV,3609,Y,0,CRJ ERD ER4
4427,AA,24,DFW,3670,SJC,3748,,0,738 M83
4428,AA,24,DFW,3670,SJD,1840,,0,M80 M83
4429,AA,24,DFW,3670,SJO,1885,,0,757
4430,AA,24,DFW,3670,SJT,3708,Y,0,ER4 ERD CRJ
4431,AA,24,DFW,3670,SJU,2890,,0,757
4432,AA,24,DFW,3670,SLC,3536,,0,M80 M83
4433,AA,24,DFW,3670,SLP,1842,Y,0,ERD
4434,AA,24,DFW,3670,SMF,3817,,0,M83 M80
4435,AA,24,DFW,3670,SNA,3867,,0,738
4436,AA,24,DFW,3670,SPI,4336,Y,0,ERD
4437,AA,24,DFW,3670,SPS,3680,Y,0,ER4
4438,AA,24,DFW,3670,STL,3678,,0,M80 M83 757
4439,AA,24,DFW,3670,TLH,3698,Y,0,CRJ
4440,AA,24,DFW,3670,TPA,3646,,0,738 M80
4441,AA,24,DFW,3670,TRC,1845,Y,0,ER4
4442,AA,24,DFW,3670,TUL,3855,,0,M80 757 738
4443,AA,24,DFW,3670,TUS,3636,,0,M83 M80
4444,AA,24,DFW,3670,TXK,3770,Y,0,ER4 CRJ
4445,AA,24,DFW,3670,TYR,3848,Y,0,CRJ ER4 ERD
4446,AA,24,DFW,3670,TYS,3676,Y,0,ERD CRJ ER4
4447,AA,24,DFW,3670,VER,1854,Y,0,ERD
4448,AA,24,DFW,3670,VPS,3873,Y,0,ER4
4449,AA,24,DFW,3670,XNA,4356,,0,M80
4450,AA,24,DFW,3670,YUL,146,,0,738
4451,AA,24,DFW,3670,YVR,156,,0,738
4452,AA,24,DFW,3670,YYC,178,,0,738
4453,AA,24,DFW,3670,YYZ,193,,0,319 M80
4454,AA,24,DFW,3670,ZCL,1855,Y,0,ERD
4455,AA,24,DKR,1084,BJL,1050,Y,0,L4T
4456,AA,24,DKR,1084,LPA,1054,Y,0,320
4457,AA,24,DOH,2241,BAH,2057,Y,0,777
4458,AA,24,DOH,2241,IAD,3714,,0,777
4459,AA,24,DOH,2241,IAH,3550,,0,777
4460,AA,24,DOH,2241,JFK,3797,,0,777
4461,AA,24,DOH,2241,ORD,3830,,0,777
4462,AA,24,DOM,2877,SJU,2890,,0,SF3
4463,AA,24,DRO,3713,DFW,3670,Y,0,ERD
4464,AA,24,DRW,3999,BNE,3320,Y,0,763
4465,AA,24,DRW,3999,SYD,3361,Y,0,737
4466,AA,24,DSM,3729,DFW,3670,,0,M80
4467,AA,24,DSM,3729,ORD,3830,Y,0,ERD ER4
4468,AA,24,DTW,3645,DFW,3670,,0,M80 M83 738
4469,AA,24,DTW,3645,LGA,3697,Y,0,CR7 ERD
4470,AA,24,DTW,3645,MIA,3576,,0,738
4471,AA,24,DTW,3645,ORD,3830,Y,0,ER4 ERD
4472,AA,24,DTW,3645,YUL,146,Y,0,330
4473,AA,24,DUB,599,JFK,3797,,0,757
4474,AA,24,DUB,599,LHR,507,Y,0,319 320
4475,AA,24,DUS,345,JFK,3797,Y,0,330
4476,AA,24,DUS,345,LHR,507,Y,0,319 320
4477,AA,24,DUS,345,MIA,3576,Y,0,330
4478,AA,24,DUS,345,ORD,3830,,0,763
4479,AA,24,DUS,345,RSW,3793,Y,0,330
4480,AA,24,DXB,2188,LHR,507,Y,0,744 777
4481,AA,24,EBB,1187,LHR,507,Y,0,767
4482,AA,24,EDI,535,LHR,507,Y,0,767 320 321
4483,AA,24,EIS,2903,SJU,2890,,0,SF3
4484,AA,24,ELP,3559,DFW,3670,,0,M80 M83 319
4485,AA,24,ELP,3559,LAX,3484,Y,0,CRJ
4486,AA,24,ELP,3559,ORD,3830,Y,0,CR7
4487,AA,24,EUG,4099,LAX,3484,Y,0,CRJ
4488,AA,24,EUG,4099,PDX,3720,Y,0,DH4
4489,AA,24,EVV,4018,DFW,3670,Y,0,ER4 ERD
4490,AA,24,EVV,4018,ORD,3830,Y,0,ERD
4491,AA,24,EWR,3494,DFW,3670,,0,M83 M80
4492,AA,24,EWR,3494,LAX,3484,,0,738
4493,AA,24,EWR,3494,LHR,507,Y,0,777 787
4494,AA,24,EWR,3494,MIA,3576,,0,738
4495,AA,24,EWR,3494,ORD,3830,Y,0,E75 CR7
4496,AA,24,EWR,3494,ORY,1386,Y,0,757
4497,AA,24,EWR,3494,SEA,3577,Y,0,737
4498,AA,24,EYW,3875,MIA,3576,Y,0,ERD
4499,AA,24,EZE,3988,DFW,3670,,0,777
4500,AA,24,EZE,3988,JFK,3797,,0,777
4501,AA,24,EZE,3988,MIA,3576,,0,777
4502,AA,24,FAR,4292,DFW,3670,Y,0,ER4
4503,AA,24,FAR,4292,ORD,3830,Y,0,ER4
4504,AA,24,FAT,3687,DFW,3670,,0,M83 M80
4505,AA,24,FAT,3687,LAX,3484,Y,0,CRJ
4506,AA,24,FCO,1555,LHR,507,Y,0,321 320
4507,AA,24,FDF,2878,MIA,3576,,0,738
4508,AA,24,FDF,2878,SJU,2890,Y,0,SF3
4509,AA,24,FLL,3533,DFW,3670,,0,738
4510,AA,24,FLL,3533,ORD,3830,,0,738
4511,AA,24,FLL,3533,PAP,1897,,0,738
4512,AA,24,FNT,4089,ORD,3830,Y,0,ERD
4513,AA,24,FPO,1948,MIA,3576,Y,0,ER4
4514,AA,24,FRA,340,AMM,2170,Y,0,320
4515,AA,24,FRA,340,DFW,3670,,0,777
4516,AA,24,FRA,340,KUL,3304,,0,777
4517,AA,24,FRA,340,LHR,507,Y,0,320 767 319
4518,AA,24,FSD,4009,DFW,3670,Y,0,ER4
4519,AA,24,FSD,4009,ORD,3830,Y,0,ERD ER4
4520,AA,24,FSM,3437,DFW,3670,Y,0,ER4
4521,AA,24,FUK,2305,NRT,2279,,0,737
4522,AA,24,FWA,4041,DFW,3670,Y,0,ER4
4523,AA,24,FWA,4041,ORD,3830,Y,0,ER4 ERD
4524,AA,24,GCK,3497,DFW,3670,Y,0,ERD ER4
4525,AA,24,GCM,1926,MIA,3576,,0,738
4526,AA,24,GDL,1804,DFW,3670,,0,M80
4527,AA,24,GDL,1804,LAX,3484,Y,0,737
4528,AA,24,GDL,1804,SJC,3748,Y,0,737
4529,AA,24,GGG,3465,DFW,3670,Y,0,ER4 ERD
4530,AA,24,GGT,1941,MIA,3576,Y,0,ER4
4531,AA,24,GIB,1738,LHR,507,Y,0,320
4532,AA,24,GIG,2560,DFW,3670,,0,763
4533,AA,24,GIG,2560,JFK,3797,,0,763
4534,AA,24,GIG,2560,MIA,3576,,0,763 320
4535,AA,24,GJT,4063,DFW,3670,Y,0,ER4
4536,AA,24,GLA,534,LHR,507,Y,0,321 320 319 767
4537,AA,24,GND,2882,MIA,3576,,0,738
4538,AA,24,GNV,3472,MIA,3576,Y,0,ER4
4539,AA,24,GOT,687,LHR,507,Y,0,320 321
4540,AA,24,GPT,4038,DFW,3670,Y,0,CRJ ERD
4541,AA,24,GRB,3653,ORD,3830,Y,0,ERD
4542,AA,24,GRI,5740,DFW,3670,Y,0,ERD
4543,AA,24,GRK,3775,DFW,3670,Y,0,ER4 CRJ
4544,AA,24,GRR,3685,DFW,3670,Y,0,ER4
4545,AA,24,GRR,3685,ORD,3830,Y,0,ERD ER4
4546,AA,24,GRU,2564,DFW,3670,,0,77W
4547,AA,24,GRU,2564,JFK,3797,,0,773 77W
4548,AA,24,GRU,2564,MCO,3878,,0,320
4549,AA,24,GRU,2564,MIA,3576,,0,773 777
4550,AA,24,GSO,4008,DFW,3670,Y,0,ER4 ERD
4551,AA,24,GSO,4008,MIA,3576,Y,0,ER4
4552,AA,24,GSP,4034,DFW,3670,Y,0,ER4
4553,AA,24,GUA,1767,DFW,3670,,0,738
4554,AA,24,GUA,1767,MIA,3576,,0,738
4555,AA,24,GVA,1665,LHR,507,Y,0,319 321 320
4556,AA,24,GYE,2673,JFK,3797,Y,0,763
4557,AA,24,GYE,2673,MIA,3576,,0,763 738
4558,AA,24,HAJ,352,LHR,507,Y,0,319 320
4559,AA,24,HAM,342,LHR,507,Y,0,320 319
4560,AA,24,HAN,3199,NRT,2279,,0,763
4561,AA,24,HBA,3336,SYD,3361,Y,0,737 763
4562,AA,24,HEL,421,JFK,3797,Y,0,330
4563,AA,24,HEL,421,LHR,507,Y,0,320
4564,AA,24,HKG,3077,JFK,3797,Y,0,773
4565,AA,24,HKG,3077,LAX,3484,Y,0,773
4566,AA,24,HKG,3077,NRT,2279,,0,763
4567,AA,24,HKG,3077,ORD,3830,Y,0,773
4568,AA,24,HKG,3077,SFO,3469,Y,0,773 744
4569,AA,24,HMO,1807,DFW,3670,Y,0,ER4
4570,AA,24,HND,2359,HNL,3728,,0,777
4571,AA,24,HND,2359,JFK,3797,,0,777
4572,AA,24,HND,2359,SFO,3469,,0,787
4573,AA,24,HNL,3728,DFW,3670,,0,763
4574,AA,24,HNL,3728,HND,2359,,0,777
4575,AA,24,HNL,3728,KIX,3992,,0,777
4576,AA,24,HNL,3728,LAX,3484,,0,757
4577,AA,24,HNL,3728,NGO,3942,,0,777
4578,AA,24,HNL,3728,NRT,2279,,0,763 777
4579,AA,24,HNL,3728,OAK,3453,Y,0,737
4580,AA,24,HNL,3728,SJC,3748,Y,0,737
4581,AA,24,HNL,3728,SYD,3361,Y,0,763
4582,AA,24,HOU,3566,DFW,3670,Y,0,ER4 ERD
4583,AA,24,HPN,3589,ORD,3830,Y,0,ERD
4584,AA,24,HSV,4113,DFW,3670,,0,319
4585,AA,24,HSV,4113,ORD,3830,Y,0,ER4
4586,AA,24,HYD,3141,LHR,507,Y,0,777
4587,AA,24,IAD,3714,AUH,2179,Y,0,340
4588,AA,24,IAD,3714,DFW,3670,,0,738
4589,AA,24,IAD,3714,DOH,2241,,0,777
4590,AA,24,IAD,3714,LAX,3484,,0,738
4591,AA,24,IAD,3714,LHR,507,Y,0,777 767
4592,AA,24,IAD,3714,MIA,3576,,0,738
4593,AA,24,IAH,3550,DFW,3670,,0,M80 M83
4594,AA,24,IAH,3550,DOH,2241,,0,777
4595,AA,24,IAH,3550,JFK,3797,,0,738
4596,AA,24,IAH,3550,LAX,3484,Y,0,CR7
4597,AA,24,IAH,3550,LHR,507,Y,0,744
4598,AA,24,IAH,3550,MIA,3576,,0,738
4599,AA,24,IAH,3550,ORD,3830,Y,0,CR7 E75
4600,AA,24,ICN,3930,DFW,3670,,0,777
4601,AA,24,ICN,3930,NRT,2279,,0,763
4602,AA,24,ICT,3457,DFW,3670,,0,319
4603,AA,24,ICT,3457,ORD,3830,Y,0,ER4 ERD
4604,AA,24,IND,3585,DFW,3670,,0,M80 M83
4605,AA,24,IND,3585,JFK,3797,Y,0,ER4
4606,AA,24,IND,3585,LAX,3484,,0,738
4607,AA,24,IND,3585,MIA,3576,Y,0,ER4
4608,AA,24,IND,3585,ORD,3830,Y,0,ERD ER4
4609,AA,24,IST,1701,LHR,507,Y,0,320
4610,AA,24,ITM,2334,NRT,2279,,0,773 737
4611,AA,24,JAN,3580,DFW,3670,Y,0,ER4 ERD
4612,AA,24,JAX,3712,DFW,3670,,0,M80 M83
4613,AA,24,JAX,3712,MIA,3576,Y,0,ER4
4614,AA,24,JAX,3712,ORD,3830,Y,0,ER4
4615,AA,24,JFK,3797,AMM,2170,Y,0,340
4616,AA,24,JFK,3797,ANU,2874,,0,738
4617,AA,24,JFK,3797,AUH,2179,Y,0,777
4618,AA,24,JFK,3797,AUS,3673,,0,738
4619,AA,24,JFK,3797,BCN,1218,,0,763
4620,AA,24,JFK,3797,BDA,4069,,0,738
4621,AA,24,JFK,3797,BGI,2875,,0,738
4622,AA,24,JFK,3797,BNA,3690,Y,0,ER4
4623,AA,24,JFK,3797,BOS,3448,,0,738
4624,AA,24,JFK,3797,BWI,3849,Y,0,ER4
4625,AA,24,JFK,3797,CCS,2851,,0,757
4626,AA,24,JFK,3797,CDG,1382,,0,763 757
4627,AA,24,JFK,3797,CLE,3486,Y,0,ER4
4628,AA,24,JFK,3797,CMH,3759,Y,0,ER4 CR7
4629,AA,24,JFK,3797,CUN,1852,,0,757 738
4630,AA,24,JFK,3797,CVG,3488,Y,0,ER4
4631,AA,24,JFK,3797,DCA,3520,Y,0,ERD CR7
4632,AA,24,JFK,3797,DFW,3670,,0,738
4633,AA,24,JFK,3797,DOH,2241,,0,777
4634,AA,24,JFK,3797,DUB,599,,0,757
4635,AA,24,JFK,3797,DUS,345,Y,0,330
4636,AA,24,JFK,3797,EZE,3988,,0,777
4637,AA,24,JFK,3797,GIG,2560,,0,763
4638,AA,24,JFK,3797,GRU,2564,,0,773 77W
4639,AA,24,JFK,3797,GYE,2673,Y,0,763
4640,AA,24,JFK,3797,HEL,421,Y,0,330
4641,AA,24,JFK,3797,HKG,3077,Y,0,773
4642,AA,24,JFK,3797,HND,2359,,0,777
4643,AA,24,JFK,3797,IAH,3550,,0,738
4644,AA,24,JFK,3797,IND,3585,Y,0,ER4
4645,AA,24,JFK,3797,LAS,3877,,0,757
4646,AA,24,JFK,3797,LAX,3484,,0,762
4647,AA,24,JFK,3797,LCY,503,,0,318
4648,AA,24,JFK,3797,LHR,507,,0,777 77W
4649,AA,24,JFK,3797,LIM,2789,Y,0,763
4650,AA,24,JFK,3797,MAD,1229,,0,340 757 330
4651,AA,24,JFK,3797,MAN,478,,0,757
4652,AA,24,JFK,3797,MCO,3878,,0,757
4653,AA,24,JFK,3797,MIA,3576,,0,757 762 763
4654,AA,24,JFK,3797,MXP,1524,,0,763
4655,AA,24,JFK,3797,NRT,2279,,0,773
4656,AA,24,JFK,3797,ORD,3830,,0,738
4657,AA,24,JFK,3797,ORF,3611,Y,0,ER4
4658,AA,24,JFK,3797,ORY,1386,Y,0,757
4659,AA,24,JFK,3797,PAP,1897,,0,763
4660,AA,24,JFK,3797,PIT,3570,Y,0,ER4
4661,AA,24,JFK,3797,RDU,3626,Y,0,ERD
4662,AA,24,JFK,3797,SAN,3731,,0,738
4663,AA,24,JFK,3797,SCL,2650,Y,0,787
4664,AA,24,JFK,3797,SEA,3577,,0,738
4665,AA,24,JFK,3797,SFO,3469,,0,763 762
4666,AA,24,JFK,3797,SJU,2890,,0,757
4667,AA,24,JFK,3797,SKB,2891,,0,738
4668,AA,24,JFK,3797,STT,2883,,0,757
4669,AA,24,JFK,3797,TPA,3646,Y,0,CR7
4670,AA,24,JFK,3797,TXL,351,Y,0,330
4671,AA,24,JFK,3797,YUL,146,Y,0,ERD
4672,AA,24,JFK,3797,YYZ,193,Y,0,CR7 ERD
4673,AA,24,JFK,3797,ZRH,1678,,0,763
4674,AA,24,JLN,4354,DFW,3670,Y,0,ER4
4675,AA,24,JNB,813,LHR,507,Y,0,744
4676,AA,24,JNU,3492,KTN,3808,Y,0,737
4677,AA,24,JUL,2792,AQP,2802,Y,0,320
4678,AA,24,KHH,2264,NRT,2279,,0,763
4679,AA,24,KIN,1779,MIA,3576,,0,738
4680,AA,24,KIX,3992,HNL,3728,,0,777
4681,AA,24,KOA,3514,LAX,3484,,0,757
4682,AA,24,KOA,3514,OAK,3453,Y,0,737
4683,AA,24,KOA,3514,SJC,3748,Y,0,737
4684,AA,24,KTN,3808,JNU,3492,Y,0,734
4685,AA,24,KTN,3808,SEA,3577,Y,0,734
4686,AA,24,KUL,3304,BKK,3885,,0,737
4687,AA,24,KUL,3304,CDG,1382,,0,380
4688,AA,24,KUL,3304,FRA,340,,0,777
4689,AA,24,KUL,3304,LGK,3305,,0,737
4690,AA,24,KUL,3304,LHR,507,,0,380
4691,AA,24,KUL,3304,NRT,2279,,0,763
4692,AA,24,KUL,3304,PEN,3308,,0,737
4693,AA,24,KUL,3304,SIN,3316,,0,737
4694,AA,24,KWI,2176,LHR,507,Y,0,744
4695,AA,24,LAS,3877,DFW,3670,,0,M80 M83 738 757
4696,AA,24,LAS,3877,JFK,3797,,0,757
4697,AA,24,LAS,3877,LAX,3484,,0,738
4698,AA,24,LAS,3877,LGW,502,Y,0,777
4699,AA,24,LAS,3877,LHR,507,Y,0,744
4700,AA,24,LAS,3877,MIA,3576,,0,738 757
4701,AA,24,LAS,3877,ORD,3830,,0,M83
4702,AA,24,LAS,3877,YEG,49,,0,737
4703,AA,24,LAS,3877,YVR,156,,0,737
4704,AA,24,LAS,3877,YYC,178,,0,737
4705,AA,24,LAS,3877,YYZ,193,,0,737
4706,AA,24,LAW,4256,DFW,3670,Y,0,ER4
4707,AA,24,LAX,3484,ABQ,4019,Y,0,CRJ CR7
4708,AA,24,LAX,3484,ANC,3774,Y,0,737
4709,AA,24,LAX,3484,AUS,3673,,0,738 M83
4710,AA,24,LAX,3484,BDL,3825,,0,738
